Measure,Value,Relationship,First Update,Last Update,Treatment,Seed
Relationship Frequency,0.6981106688831115,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Total Resource Shared,134128.22406495071,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Relationship Incidence,3070672.0,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Total Source Stockpile,1285307.8107515047,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Resource Transfer Rate,0.04368041395008999,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Mean Source Stockpile,0.41857541631001444,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Resource Transfer Ratio,0.09449402493314508,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Relationship Frequency,0.20824417640701565,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Total Resource Shared,290942.45139453356,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Relationship Incidence,14745536.0,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Total Source Stockpile,6143800.414328661,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Resource Transfer Rate,0.019730883393762937,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Mean Source Stockpile,0.4166549397952479,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Resource Transfer Ratio,0.04521430886451355,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Relationship Frequency,1.0,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Total Resource Shared,290860.7554458708,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Relationship Incidence,10964176.0,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Total Source Stockpile,4837608.882021708,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Resource Transfer Rate,0.026528282238981828,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Mean Source Stockpile,0.44121955740419605,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Resource Transfer Ratio,0.05671492199561833,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Relationship Frequency,0.7435589998220479,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Total Resource Shared,85042.18118575943,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Relationship Incidence,8604192.0,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Total Source Stockpile,3600072.0359787834,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Resource Transfer Rate,0.009883807937544795,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Mean Source Stockpile,0.4184090773402992,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Resource Transfer Ratio,0.023077217197135853,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Relationship Frequency,0.5835116471859687,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Total Resource Shared,9702.73222827471,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Relationship Incidence,4451520.0,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Total Source Stockpile,1515454.076683314,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Resource Transfer Rate,0.002179644756908811,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Mean Source Stockpile,0.3404351944242223,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Resource Transfer Ratio,0.006361793208135075,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Relationship Frequency,0.30188933111688854,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Total Resource Shared,81.69594866475099,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Relationship Incidence,3781360.0,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Total Source Stockpile,1306191.5323048267,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Resource Transfer Rate,2.1604911636223737e-05,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Mean Source Stockpile,0.34542903407896275,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Resource Transfer Ratio,6.254124091173469e-05,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Relationship Frequency,0.2564410001779522,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Total Resource Shared,71772.0461438135,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Relationship Incidence,3070672.0,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Total Source Stockpile,1258420.5676081013,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Resource Transfer Rate,0.0233734003969859,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Mean Source Stockpile,0.40981927330828605,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Resource Transfer Ratio,0.05395613041435758,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Relationship Frequency,0.20824417640701565,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1027
Total Resource Shared,16356.347147914754,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Relationship Incidence,14745472.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Total Source Stockpile,12663817.271865973,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Resource Transfer Rate,0.0011092454109244351,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Mean Source Stockpile,0.8588275283331706,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Resource Transfer Ratio,0.001289915078401486,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Relationship Frequency,1.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Total Resource Shared,1778.2014925857277,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Relationship Incidence,3135408.0,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Total Source Stockpile,3039344.944663757,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Resource Transfer Rate,0.000567135598488531,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Mean Source Stockpile,0.969361864441169,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Resource Transfer Ratio,0.0005847186737022426,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Relationship Frequency,0.2126353093342824,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Total Resource Shared,506.2832223756702,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Relationship Incidence,9293296.0,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Total Source Stockpile,7585139.372568407,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Resource Transfer Rate,5.4478327428252604e-05,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Mean Source Stockpile,0.8161947464676049,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Resource Transfer Ratio,6.674227156777094e-05,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Relationship Frequency,0.6302474413840398,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Total Resource Shared,16356.347147914754,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Relationship Incidence,14745472.0,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Total Source Stockpile,12663817.271865973,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Resource Transfer Rate,0.0011092454109244351,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Mean Source Stockpile,0.8588275283331706,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Resource Transfer Ratio,0.001289915078401486,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Relationship Frequency,1.0,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Total Resource Shared,15952.101721572199,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Relationship Incidence,10108304.0,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Total Source Stockpile,9892049.973790567,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Resource Transfer Rate,0.0015781185173667312,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Mean Source Stockpile,0.9786062997106703,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Resource Transfer Ratio,0.0016100220407702774,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Relationship Frequency,0.6855191885346227,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Total Resource Shared,2353.106058511137,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Relationship Incidence,5246880.0,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Total Source Stockpile,3113382.466344399,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Resource Transfer Rate,0.0004484772014056233,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Mean Source Stockpile,0.5933778676745798,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Resource Transfer Ratio,0.0007552329149345558,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Relationship Frequency,0.35582991171798367,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Total Resource Shared,404.24542634237537,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Relationship Incidence,4637168.0,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Total Source Stockpile,2771767.298124507,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Resource Transfer Rate,8.717506597612495e-05,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Mean Source Stockpile,0.5977284623124517,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Resource Transfer Ratio,0.00014582265923723505,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Relationship Frequency,0.3144808114653773,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Total Resource Shared,12225.039596818322,Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Relationship Incidence,6363184.0,Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Total Source Stockpile,6511089.860923059,Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Resource Transfer Rate,0.0019212142218138469,Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Mean Source Stockpile,1.0232440018901008,Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Resource Transfer Ratio,0.0018740532663606417,Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Relationship Frequency,0.4315347789477339,Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Total Resource Shared,15845.265151509413,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Relationship Incidence,2726088.0,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Total Source Stockpile,2838913.3626613626,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Resource Transfer Rate,0.005812455486216664,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Mean Source Stockpile,1.0413872782761828,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Resource Transfer Ratio,0.005550474564516515,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Relationship Frequency,0.1848762793079801,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Total Resource Shared,4.798774029595194,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Relationship Incidence,2726088.0,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Total Source Stockpile,2239764.5366909574,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Resource Transfer Rate,1.7603151584230566e-06,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Mean Source Stockpile,0.8216039015215053,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Resource Transfer Ratio,2.1425304622267922e-06,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Relationship Frequency,0.1848762793079801,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1028
Total Resource Shared,0.032606568787027654,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Relationship Incidence,14745600.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Total Source Stockpile,22117237.850921612,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Resource Transfer Rate,2.2112744674362288e-09,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Mean Source Stockpile,1.499921186721572,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Resource Transfer Ratio,1.4742604369830197e-09,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Relationship Frequency,1.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Total Resource Shared,0.032606568787027654,Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Relationship Incidence,5870432.0,Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Total Source Stockpile,11533848.75634113,Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Resource Transfer Rate,5.554372963868358e-09,Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Mean Source Stockpile,1.9647359438523655,Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Resource Transfer Ratio,2.8270327957024087e-09,Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Relationship Frequency,0.39811414930555555,Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Total Resource Shared,0.0,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Relationship Incidence,8373632.0,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Total Source Stockpile,10408199.170257596,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Resource Transfer Rate,0.0,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Mean Source Stockpile,1.2429730814845454,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Resource Transfer Ratio,0.0,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Relationship Frequency,0.5678732638888889,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Total Resource Shared,0.032606568787027654,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Relationship Incidence,14745600.0,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Total Source Stockpile,22117237.850921612,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Resource Transfer Rate,2.2112744674362288e-09,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Mean Source Stockpile,1.499921186721572,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Resource Transfer Ratio,1.4742604369830197e-09,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Relationship Frequency,1.0,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Total Resource Shared,0.032606568787027654,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Relationship Incidence,10765488.0,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Total Source Stockpile,20147122.123249914,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Resource Transfer Rate,3.028805455640065e-09,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Mean Source Stockpile,1.8714546078403427,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Resource Transfer Ratio,1.6184231442478936e-09,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Relationship Frequency,0.7300813802083334,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Total Resource Shared,0.0,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Relationship Incidence,4266960.0,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Total Source Stockpile,8301819.881876568,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Resource Transfer Rate,0.0,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Mean Source Stockpile,1.945605274452202,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Resource Transfer Ratio,0.0,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Relationship Frequency,0.28937174479166666,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Total Resource Shared,0.0,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Relationship Incidence,4608208.0,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Total Source Stockpile,2281569.212614364,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Resource Transfer Rate,0.0,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Mean Source Stockpile,0.49510985888969505,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Resource Transfer Ratio,0.0,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Relationship Frequency,0.3125141059027778,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Total Resource Shared,0.0,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Relationship Incidence,3980112.0,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Total Source Stockpile,1970115.727598709,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Resource Transfer Rate,0.0,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Mean Source Stockpile,0.49499002229050565,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Resource Transfer Ratio,0.0,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Relationship Frequency,0.26991861979166665,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Total Resource Shared,0.032606568787027654,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Relationship Incidence,3185984.0,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Total Source Stockpile,4773929.496714603,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Resource Transfer Rate,1.0234379327400155e-08,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Mean Source Stockpile,1.4984160299344262,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Resource Transfer Ratio,6.830131988074014e-09,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Relationship Frequency,0.21606336805555557,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Total Resource Shared,0.0,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Relationship Incidence,3185984.0,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Total Source Stockpile,6935109.183814698,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Resource Transfer Rate,0.0,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Mean Source Stockpile,2.1767558103916085,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Resource Transfer Ratio,0.0,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Relationship Frequency,0.21606336805555557,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1029
Total Resource Shared,697318.3923752821,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Relationship Incidence,14745472.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Total Source Stockpile,12504754.157570487,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Resource Transfer Rate,0.047290340544899626,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Mean Source Stockpile,0.8480402768775721,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Resource Transfer Ratio,0.05281885777685311,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Relationship Frequency,1.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Total Resource Shared,32.325964058066575,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Relationship Incidence,3617088.0,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Total Source Stockpile,1437916.8366916343,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Resource Transfer Rate,8.937013436794066e-06,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Mean Source Stockpile,0.3975343803334711,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Resource Transfer Ratio,2.2480602859676213e-05,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Relationship Frequency,0.2453016085209073,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Total Resource Shared,312406.079928072,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Relationship Incidence,7919552.0,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Total Source Stockpile,6118980.523042746,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Resource Transfer Rate,0.039447443482670735,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Mean Source Stockpile,0.7726422559057313,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Resource Transfer Ratio,0.048575229451105276,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Relationship Frequency,0.5370836552400629,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Total Resource Shared,697318.3923752821,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Relationship Incidence,14745472.0,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Total Source Stockpile,12504754.157570487,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Resource Transfer Rate,0.047290340544899626,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Mean Source Stockpile,0.8480402768775721,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Resource Transfer Ratio,0.05281885777685311,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Relationship Frequency,1.0,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Total Resource Shared,19.640784370860416,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Relationship Incidence,2932096.0,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Total Source Stockpile,1174066.9621693057,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Resource Transfer Rate,6.698547513744576e-06,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Mean Source Stockpile,0.40041900475608766,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Resource Transfer Ratio,1.6728565270610915e-05,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Relationship Frequency,0.19884721221538382,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Total Resource Shared,697286.0664112237,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Relationship Incidence,11128384.0,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Total Source Stockpile,11066837.320967322,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Resource Transfer Rate,0.06265833982824674,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Mean Source Stockpile,0.9944693965419708,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Resource Transfer Ratio,0.05927225033692913,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Relationship Frequency,0.7546983914790927,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Total Resource Shared,205760.25898144822,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Relationship Incidence,3412960.0,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Total Source Stockpile,3474349.5674354527,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Resource Transfer Rate,0.06028791986470636,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Mean Source Stockpile,1.0179871921837504,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Resource Transfer Ratio,0.05591144522493353,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Relationship Frequency,0.23145817237996857,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Total Resource Shared,697298.7515909111,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Relationship Incidence,11813376.0,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Total Source Stockpile,11330687.195473418,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Resource Transfer Rate,0.05902620483686552,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Mean Source Stockpile,0.959140485791142,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Resource Transfer Ratio,0.05797302679432385,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Relationship Frequency,0.8011527877846162,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Total Resource Shared,179152.0534658038,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Relationship Incidence,3412960.0,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
